PageName,Post,Date,Shares,Likes,Comments,Haha,Love,Wow,Angry
The City School E-11 Campus,Student Council Oath Taking Ceremony was held on 7th October 2016.... 80 students being elected and selected sworn of the duties assigned to them.,08/10/2016,9,29,0,0,3,0,0
The City School E-11 Campus,#thecityschool#,07/10/2016,5,57,0,0,3,0,0
The City School E-11 Campus,#thecityschool#,07/10/2016,5,57,0,0,3,0,0
The City School E-11 Campus,#thecityschool,07/10/2016,5,3,0,0,0,0,0
The City School E-11 Campus,,06/10/2016,3,18,0,0,2,0,0
The City School E-11 Campus,,05/10/2016,1,41,0,0,1,0,0
The City School E-11 Campus,"Regional Choir Competition 2016 Title SING FOR PAKISTAN @ E - 11 Campus Islamabad 
Winning Performance by our students. Well Done! Congratulations :)",04/10/2016,24,59,1,0,6,0,0
The City School E-11 Campus,,04/10/2016,0,0,0,0,0,0,0
The City School E-11 Campus,"Regional Choir Competition 2016 SING FOR PAKISTAN @ E-11 Campus Islamabad 
Event started with the name of Allah
Beautifully presented Hamd - e - BaritaAllah by Ahmed Malik of 10 T",01/10/2016,4,32,2,0,3,0,0
The City School E-11 Campus,"E- 11 Campus hosted Regional Choir Competition 2016 ( 15 Branches ) under the title of "" SING FOR PAKISTAN "" successfully. Choir of E - 11 Campus won the title under the training of Mr. Joshua Gill. 
Well Done dear students! 
Big round of applause!",30/09/2016,5,2,0,0,0,0,0
The City School E-11 Campus,"Sing For Pakistan , Regional Choir Competition 2016 @ E - 11 Campus Islamabad
Breath Taking Performance of Playing RUBAB by Danial Ali, Dure Aden and Alisha Aziz",30/09/2016,10,30,1,0,3,1,0
The City School E-11 Campus,Junior Section,29/09/2016,0,0,0,0,0,0,0
The City School E-11 Campus,Regional Choir Competition 2016 Junior Section   #thecityschool#,29/09/2016,4,65,1,0,4,0,0
The City School E-11 Campus,"Happy birthday dearest Ibrahim of 3 T , May you have many more.",28/09/2016,0,0,0,0,0,0,0
The City School E-11 Campus,Presented by Class 7 S,28/09/2016,0,3,0,0,0,0,0
The City School E-11 Campus,World Puctuation Day by 4 C,27/09/2016,0,1,0,0,0,0,0
The City School E-11 Campus,,27/09/2016,0,2,0,0,0,0,0
The City School E-11 Campus,Fun Together,24/09/2016,1,37,4,0,0,0,0
The City School E-11 Campus,Important Cities of Pakistan By 4 T,23/09/2016,0,15,0,0,0,0,0
The City School E-11 Campus,Congratulation:  Looking forward for Oath Taking Ceremony,23/09/2016,1,38,0,0,0,1,0
The City School E-11 Campus,Happy birthday dearest Haris Rizwan of 4 S May you have many more,23/09/2016,1,2,0,0,0,0,0
The City School E-11 Campus,"Dear Students and Parents,
In lieu of Eid ul Azha long holidays, the management has declared to keep the Saturday, 24th September, 2016 as a working day for all the students, teachers, administration and management staff members. Regular school timing will be followed. 
Regards,
Mehwash Ibrar",23/09/2016,0,26,0,0,0,0,0
The City School E-11 Campus,Wish you all the very best dear candidates,22/09/2016,3,42,0,0,2,0,0
The City School E-11 Campus,Interviews for the  Prefectorial Post,21/09/2016,1,0,0,0,0,0,0
The City School E-11 Campus,,21/09/2016,0,18,0,0,0,0,0
The City School E-11 Campus,,21/09/2016,0,20,0,0,0,0,0
The City School E-11 Campus,,21/09/2016,0,14,0,0,0,0,0
The City School E-11 Campus,Campaign &  Speeches,20/09/2016,1,0,0,0,0,0,0
The City School E-11 Campus,,20/09/2016,2,12,0,0,0,0,0
The City School E-11 Campus,,20/09/2016,0,21,0,0,0,0,0
The City School E-11 Campus,,20/09/2016,0,16,0,0,0,0,0
The City School E-11 Campus,,20/09/2016,0,19,0,0,0,0,0
The City School E-11 Campus,,20/09/2016,0,20,0,0,0,0,0
The City School E-11 Campus,Interviews for the  Prefectorial Post,20/09/2016,1,0,0,0,0,0,0
The City School E-11 Campus,,19/09/2016,0,48,0,0,1,0,0
The City School E-11 Campus,Interviews for the  Prefectorial Post,19/09/2016,1,0,0,0,0,0,0
The City School E-11 Campus,,11/09/2016,0,27,0,0,0,0,0
The City School E-11 Campus,,11/09/2016,1,58,0,0,1,0,0
The City School E-11 Campus,,11/09/2016,0,26,0,0,0,0,0
The City School E-11 Campus,"Dear Parents,
This is to inform you that school will remain closed from Saturday, 10th September 2016 till Sunday, 18th September, 2016 (9 days) on account of Eid ul Azha.  
Students will report back to school on Monday, 19th September, 2016 with regular school timings.
Wishing you all a jubilant Eid ul Azha!
Regards,
Mehwash Ibrar
Principal",09/09/2016,1,53,0,0,1,0,0
The City School E-11 Campus,,08/09/2016,0,24,0,0,0,0,0
The City School E-11 Campus,,08/09/2016,0,0,0,0,0,0,0
The City School E-11 Campus,,06/09/2016,0,0,0,0,0,0,0
The City School E-11 Campus,,06/09/2016,1,1,0,0,0,0,0
The City School E-11 Campus,"Dear All,
This is to inform that tomorrow i.e. Tuesday,6th September, 2016 is a regular working day for students, teachers, admin, management and domestic staff members. Kindly follow the regular timings. 
Regards,
Mehwash Ibrar",05/09/2016,0,44,1,1,0,0,0
The City School E-11 Campus,,05/09/2016,0,25,0,0,0,0,0
The City School E-11 Campus,,03/09/2016,0,48,0,0,2,0,0
The City School E-11 Campus,,03/09/2016,1,78,1,0,1,0,0
The City School E-11 Campus,,03/09/2016,0,34,0,0,1,0,0
The City School E-11 Campus,,03/09/2016,0,48,0,0,2,0,0
The City School E-11 Campus,,03/09/2016,0,48,0,0,1,0,0
The City School E-11 Campus,Assembly Presentation : V.E Happiness presented by 3 T,01/09/2016,0,25,0,0,1,0,0
The City School E-11 Campus,,01/09/2016,1,23,0,0,1,0,0
The City School E-11 Campus,,01/09/2016,0,15,0,0,1,0,0
The City School E-11 Campus,,01/09/2016,0,20,0,0,1,0,0
Bloomfield Hall School PWD,"To eat is a necessity but to eat intelligently is an ART......
Identifying Fruits......",21/10/2016,0,11,0,1,0,0,0
Bloomfield Hall School PWD,Toys are children's words and play is their language......It's My StoryðŸ˜ŽðŸ˜Ž,21/10/2016,0,6,0,0,2,0,0
Bloomfield Hall School PWD,"Today is a great day to LEARN something new in a different way.......

We make wonders 
When WE work together....",15/10/2016,0,10,0,0,1,0,0
Bloomfield Hall School PWD,"Let's have some fun in rain
Pre-school enjoying",07/10/2016,0,12,2,0,0,0,0
Bloomfield Hall School PWD,"""Pulling someone down will never help you reach the top""
Class 2 and 3 Assembly on bullying",07/10/2016,0,9,0,0,0,0,0
Bloomfield Hall School PWD,"A TEACHER'S purpose is not to create students in his own image,,,,,but to develope students who can create their own image......

                      Happy Teacher's Day",05/10/2016,0,9,0,0,2,0,0
Bloomfield Hall School PWD,"Class 1 Assembly Presentation
""Farm Animals""",29/09/2016,0,11,0,0,1,0,0
Bloomfield Hall School PWD,"When it's time to party, we party hard.",28/09/2016,0,17,0,0,1,0,0
Bloomfield Hall School PWD,Happy Eid-ul-Adha from little bloomians,09/09/2016,0,12,0,0,1,0,0
Bloomfield Hall School PWD,"WE WERE, WE ARE & WE WILL REMAIN WITH ARMED FORCES OF PAKISTAN.",05/09/2016,0,14,0,0,1,0,0
Bloomfield Hall School PWD,We are back to cool School,02/09/2016,0,18,0,0,2,0,0
Askari Institute of Technology - AIT,"Limited seats are still available in Welder and Steel Fixer trades, last two days of registration, convey the message to the needy ones. (For the residents of Punjab Province)",13/10/2016,0,8,3,0,0,0,0
Askari Institute of Technology - AIT,"Workshop conducted by Migrant Resource Centre (MRC) at Askari Institute of Technology, Rawat to aware the students about the legal ways to get Jobs in abroad.",06/10/2016,0,1,0,0,0,0,0
Askari Institute of Technology - AIT,,12/09/2016,0,16,0,0,0,0,0
Askari Institute of Technology - AIT,,09/09/2016,5,11,0,0,0,0,0
Askari Institute of Technology - AIT,,06/09/2016,1,9,0,0,0,0,0
Askari Institute of Technology - AIT,,02/09/2016,3,41,0,0,0,0,0
Islamabad Construction & Realtors,,17/10/2016,0,5,0,0,0,0,0
Islamabad Construction & Realtors,,27/09/2016,0,6,0,0,0,0,0
Islamabad Construction & Realtors,,22/09/2016,0,8,0,0,0,0,0
Islamabad Construction & Realtors,,20/09/2016,0,0,0,0,0,0,0
Islamabad Construction & Realtors,,15/09/2016,0,0,0,0,0,0,0
Islamabad Construction & Realtors,"10 Marla House for Sale in Exclusive Living Surroundings 

We Construct a Perfect Home of Dreams.
House for Sale:- House # 1017, 
Police Foundation, Islamabad. 
Demand 180 lac (Negotiable). 
Commission to agent. 
â€¢ Five Luxury Bed Rooms 
â€¢ One Servant Room 
â€¢ 7 Stylish Bath Rooms with unique and elegant Sanitary Fittings,
â€¢ Two Kitchens with Best Interior, 
â€¢ Separate Potion can be used to Rent Out for Extra Income, 
â€¢ Bore (7-inch dia 
â€¢ Wide Double Road. 
â€¢ UV Sheets in Kitchens, 
â€¢ High Class Texture. 
â€¢ UPs Wires Installed,
â€¢ Near to Market and Mosque. 
â€¢ Near to Crown Complex Marriage Hall. 
â€¢ Opposite Tehzeeb Bakers
â€¢ Electric Meter
â€¢ Gas Meter (Owner Responsibility ) 
â€¢ High Quality Construction equalvent to VIP Standards, 

General Advice: (Please check from neighbors, surroundings, environment before deciding to purchase your living place.) 

â€¢ Visit our other projects. 
Contact: Zia Ullah 03005473060",11/09/2016,1,2,0,0,0,0,0
Islamabad Construction & Realtors,"Quality constructed 10 marla house for sale in police foundation O9,  h#1017, street #B-2,  block C contact 0300 5473060",10/09/2016,1,7,1,0,0,0,0
Capital Residencia,Yellow line 7th floor slab concrete pouring,24/10/2016,7,17,0,0,0,0,0
Capital Residencia,Parking Area 1st basement slab between yellow & Violet,24/10/2016,0,16,0,0,0,0,0
Capital Residencia,Parking Area between yellow & Violet slab steel binding work in progress,22/10/2016,1,15,0,0,0,0,0
Capital Residencia,Red line 12th floor slab Steel binding work in progress,22/10/2016,4,23,0,0,0,0,0
Capital Residencia,Yellow line 7th floor slab steel binding work in progress,22/10/2016,7,19,0,0,0,0,0
Capital Residencia,Overhead water tanks Green & Blue line,17/10/2016,0,13,0,0,0,0,0
Capital Residencia,"Plumbing & external,  internal plaster work in progress",17/10/2016,3,16,0,0,0,0,0
Capital Residencia,Bath Tiles & plumbing work at Blue Line,17/10/2016,2,16,0,0,0,0,0
Capital Residencia,"Blue, Green Violet, yellow & Red line work in progress",16/10/2016,11,30,0,0,0,0,0
Capital Residencia,Respected Boss with Engineering staff at Blue top,15/10/2016,0,20,0,0,0,0,0
Capital Residencia,Yellow & Red line form work in progress,13/10/2016,4,12,0,0,0,0,0
Capital Residencia,Green line external primer coating & plaster work in progress.,13/10/2016,4,15,0,0,0,0,0
Capital Residencia,"Parking Area slab form (Violet Line to Yellow Line )
work in progress",10/10/2016,0,7,0,0,0,0,0
Capital Residencia,Green line external primer coating work in progress,10/10/2016,2,21,1,0,1,0,0
Capital Residencia,Blue line external plaster work in progress,10/10/2016,0,14,0,0,0,0,0
Capital Residencia,"""Blue line"" quality construction",10/10/2016,1,16,0,0,1,0,0
Capital Residencia,Red line 6th Floor plaster work in progress,08/10/2016,0,17,1,0,0,0,0
Capital Residencia,Yellow line 4th & 5th floor block masonry work in progress.,08/10/2016,0,18,0,0,1,0,0
Capital Residencia,View from Green Top,07/10/2016,2,25,0,0,0,0,0
Capital Residencia,Red line 12th floor slab form work in progress,07/10/2016,3,16,0,0,1,0,0
Capital Residencia,Yellow line 7th floor slab form work in progress,07/10/2016,0,20,0,0,0,0,0
Capital Residencia,Violet & yellow line work in progress,07/10/2016,1,26,0,0,1,0,0
Capital Residencia,Quilty of work,06/10/2016,3,18,0,0,0,0,0
Capital Residencia,"Blue line Overhead water tanks ""water profing""  work in progress",06/10/2016,2,20,0,0,1,0,0
Capital Residencia,Green line external primer coating work in progress,06/10/2016,6,26,0,0,0,0,0
Capital Residencia,"Alhamdulillah !
Finishing Work Start in Blue Line Towers",29/09/2016,1,11,2,0,0,0,0
Capital Residencia,"Alhamdulillah !
Finishing Work Start",29/09/2016,1,6,0,0,0,0,0
Capital Residencia,"Alhamdulillah !
Finishing Work Start",29/09/2016,1,11,1,0,0,0,0
Capital Residencia,"Alhamdulillah !
Finishing Work Start",29/09/2016,2,17,0,0,0,0,0
Capital Residencia,Capital Residencia,17/09/2016,9,15,1,0,2,0,0
Capital Residencia,Violet Line Tower,17/09/2016,1,10,2,0,0,0,0
Capital Residencia,Blue Line C1 & C2 Towers,17/09/2016,2,8,0,0,0,0,0
Capital Residencia,Yellow Line & Violet Line Tower,17/09/2016,1,7,0,0,0,0,0
Capital Residencia,Yellow Line Tower,17/09/2016,0,12,0,0,0,0,0
Capital Residencia,Red Line & Blue Line C1 & C2 Towers,17/09/2016,1,7,0,0,0,0,0
Capital Residencia,Violet Line Tower,17/09/2016,1,6,0,0,0,0,0
Capital Residencia,Red Line & Blue Line Towers,17/09/2016,1,12,0,0,1,0,0
Capital Residencia,Blue Line C1 & C2,17/09/2016,1,5,0,0,0,0,0
Capital Residencia,Red Line Tower,17/09/2016,1,4,0,0,0,0,0
Capital Residencia,Yellow Line Tower,17/09/2016,1,7,0,0,0,0,0
Capital Residencia,Green Line Tower,17/09/2016,5,14,0,0,0,0,0
Capital Residencia,Red Line Tower,17/09/2016,1,6,0,0,0,0,0
Capital Residencia,Masjid Area,17/09/2016,2,15,0,0,0,0,0
Capital Residencia,Green Line Tower,17/09/2016,6,19,0,0,0,0,0
Capital Residencia,Red Line & Blue Line Towers,17/09/2016,3,10,0,0,0,0,0
Capital Residencia,Violet Line & Green Line Tower,17/09/2016,4,10,0,0,0,0,0
Capital Residencia,HAJJ MUBARAK . . .,10/09/2016,2,14,0,0,0,0,0
Capital Residencia,AT WORLD TRADE CENTER DUBAI,08/09/2016,0,4,0,0,0,0,0
Capital Residencia,,06/09/2016,2,13,0,0,1,0,0
Capital Residencia,,03/09/2016,2,11,0,0,0,0,0
EireSoft Pakistan,"MAY ALLAH BRING YOU JOY, HAPPINESS, PEACE AND PROSPERITY ON THIS BLESSED OCCASION. WISHING YOU AND YOUR FAMILY ON THIS HAPPY OCCASION OF EID! 
EID MUBARAK!
Regards:
EireSoft Pakistan",14/09/2016,0,3,0,0,0,0,0
EireSoft Pakistan,"Jab Takk Na Jalaein Deep Shaheedon Kay LAHU Se Kehte Hain Kay Jannat Main Chiragaan Nahi HOTA 
SALUTEâ€¦ To All Shohadaa Of Pakistan ARMED Forces
 ***HAPPY Pakistan Defense DAY***",05/09/2016,0,1,0,0,0,0,0
StÃ©mma School System,,05/10/2016,2,86,4,0,1,0,0
NAAN STREET,,28/09/2016,0,5,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Students of class 4s presented their 3D projects on 'Weather' related to their urdu lesson.,25/10/2016,0,7,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Students of class 6s attempting 'Mental Maths Quiz' (round 2).,25/10/2016,0,4,1,0,0,0,0
Beaconhouse PWD - Extension Branch,Empathy is to realise that some one's pain is as meaningful as your own and when you start to develop your powers of empathy the whole world opens to you. Students of class VII have studied the topic of Empathy in their PSHE class on which they performed a role play in today's assembly. Empathy is beyond sympathy and through the role play class VII made it clear to their fellow students.,24/10/2016,0,5,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Students of class 4s presented their 3D projects on 'Weather' related to their urdu lesson.,24/10/2016,0,18,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Students of class 6A watching video on topic of 'Addition of Integers'.,24/10/2016,0,10,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Students of class V observed the dissection of a goat's heart during their science lesson. They were fascinated about the inner chambers of the heart and were eager to know about how did it work.,22/10/2016,0,9,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,22/10/2016,0,2,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,22/10/2016,0,2,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more clicks of 'Wall of Dignity'.,21/10/2016,0,13,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,21/10/2016,0,12,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"Experiments help students to explore and observe the concepts accurately, which they can't witness in their text. Students of class v performed an experiment to understand the Process of Erosion, Transportation and Deposition .",21/10/2016,0,10,0,0,0,0,0
Beaconhouse PWD - Extension Branch,A ceremony was held this morning to award badges of   'Prefects' and 'Proctors' to the students from all the level.They were assigned with their responsibility towards their respective classes.All the fellows and the teachers wished them and adore their quality of leadership.,20/10/2016,0,18,0,0,1,0,0
Beaconhouse PWD - Extension Branch,"""Go Green"" was the topic for today's morning assembly, presented by class 6 B. Students did a role play to share the importance of trees. An oath was taken from whole school to save the environment. In a speech Bilal from 6 B convinced his fellows why it is important to keep the environment clean and green.",20/10/2016,0,7,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Go Green Go,20/10/2016,0,7,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Taha Mahmood of class 4-A received his award today because of his absence on APD.,18/10/2016,0,11,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Class 3C celebrating 'Dignity Day'.,17/10/2016,0,6,0,0,0,0,0
Beaconhouse PWD - Extension Branch,A special role play on 'Dignity Day' by the students of class 4s.,17/10/2016,0,7,0,0,0,0,0
Beaconhouse PWD - Extension Branch,A special role play on 'Dignity Day' by the students of class 4s.,17/10/2016,0,4,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Class 3s celebrated 'Global Dignity Day' with extreme excitement as they loved the activity to join hand in the ground and depict dignity...they were wearing badges  which were prepared by them.,17/10/2016,1,18,0,0,2,0,0
Beaconhouse PWD - Extension Branch,Students of class 2s working on 'Dignity day'.,17/10/2016,1,5,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"Students of class VII wrote letters to themselves about how to bring dignity to themselves, to their fellow students and family.",17/10/2016,1,9,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more glimpses of 4B while making posters on 'Dignity Day',17/10/2016,1,3,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Morning assembly by class 6A.It was conducted by Fatima Arshad.Students shared information about Muslim Mathematician.,17/10/2016,0,9,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Class 6A made beautiful posters on 'Dignity Day'.,17/10/2016,1,6,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Class 4B working on Dignity Day posters.,17/10/2016,0,6,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Class 2B celebrating 'Dignity Day'.,17/10/2016,0,7,1,0,0,0,0
Beaconhouse PWD - Extension Branch,Class 5 had a 'Report writing' in pairs on 'Global dignity Day'. They collected information on its Historical background and it's importance.,17/10/2016,1,2,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Talented young Artist of class 6B celebrated 'Dignity Day' by painting the 'Dignity Wall'.,17/10/2016,1,10,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Students showed a good gesture of love and respect to the junior staff while celebrating 'Dignity Day'.,17/10/2016,1,22,0,0,1,0,0
Beaconhouse PWD - Extension Branch,"Give Respect, get Respect.
     'Global Dignity Day'",17/10/2016,0,9,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,16/10/2016,1,6,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,16/10/2016,1,3,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"'Global Dignity Day'
Hard working students of class 6B painted the 'Dignity Wall'  enthusiastically.......
They are the pride of the 
'PWD-Ext Branch'.",13/10/2016,0,31,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Morning assembly by class 5s.Waniya Batool conducted the morning assembly .Students shared their views about 'Honesty'.,13/10/2016,0,14,1,0,0,0,0
Beaconhouse PWD - Extension Branch,Morning assembly by class 4B.Daniya Yasir conducted the morning assembly. Students shared their views and quotes about 'Care'.,10/10/2016,1,13,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,10/10/2016,1,8,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"Dear parents,
The school will remain closed on 11th and 12th October, 2016 on account of 9th and 10th Muharram-ul-Haram.

Regards,
School administration",10/10/2016,0,5,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,08/10/2016,0,12,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Few more shots,07/10/2016,1,12,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more clicks,07/10/2016,0,12,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more glimpses of ' Annual Prize Distribution Ceremony',07/10/2016,0,18,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"â€˜Talent wins games whereas teamwork and appreciation to that work wins championshipsâ€™. 
Keeping the BSS tradition, today PWD-Extension Branch has organized â€˜Annual Prize Distribution Ceremonyâ€™ for the year 2016 to reward and appreciate our bright talented high achievers. 
Congratulation! 
To all the parents and the award winners from the Headmistress, all the teachers and staff members of PWD-Extension Branch.",07/10/2016,1,11,1,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more glimpses,07/10/2016,0,9,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"Investiture ceremony is one of the most important events. It is here that we entrust faith and hope in our newly appointed school council. Every student who obtained leadership role feels proud and responsible citizen. The celebration on this very day makes every child who is elected as leader feels proud as well as sense of responsibility to be leaders in making for tomorrow.  
Today PWD-Extension Branch students were awarded in the â€˜Investiture Ceremonyâ€™.",07/10/2016,1,32,0,0,3,0,0
Beaconhouse PWD - Extension Branch,Students of class 7 participated in Intra SG(within Class) 'Voice Over Competition'. In groups they exhibited their skills to voice over a video  with appropriate  dialogues and expressions.,06/10/2016,1,15,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"""The mediocre teacher tells. The good teacher explains. The superior teacher demonstrates. The great teacher inspires.""
William Arthur Ward

HAPPY TEACHER'S DAY",05/10/2016,0,22,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,05/10/2016,1,1,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,05/10/2016,1,26,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,05/10/2016,0,13,0,0,0,1,0
Beaconhouse PWD - Extension Branch,,04/10/2016,0,6,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"Class 3c conducted the morning assembly on the theme of ""Classroom Rules"". Children presented their views exactly the way they should be. They followed the realistic  pattern and delivered in an excellent manner.",04/10/2016,0,12,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more glimpses of 'Junior Games',30/09/2016,0,15,0,0,0,0,0
Beaconhouse PWD - Extension Branch,The images of the 1st round of 'Junior Games' 2016 are uploaded here which include glimpses of the cricket matches (boys & girls) played at Gulraiz Branch followed by the 'Tug of War' match with G-15 branch hosted by Pwd- Ext. The hosts ended up as winner and qualified for the next round.,30/09/2016,1,25,0,0,2,0,0
Beaconhouse PWD - Extension Branch,1st 'Parent Teacher Meeting' of session 2016-17 at PWD-Ext Branch.,29/09/2016,1,19,0,0,2,0,0
Beaconhouse PWD - Extension Branch,"Dear Parents,
We will have our first Parents Teacher Meeting on Thursday, 29th September 2016. Writing suggestions in the register always help us in further improving our standards, therefore we would appreciate if you could continue the previous practice.

PTM timings: 2:45pm to 4:45pm

Punctuality will be highly appreciated.

 Regards,
School Admin",28/09/2016,0,3,0,0,0,0,0
Beaconhouse PWD - Extension Branch,The students of class  4-A enthusiastically worked for their 'Still Life' during their art class.,27/09/2016,1,18,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,26/09/2016,1,5,0,0,0,0,0
Beaconhouse PWD - Extension Branch,"The students of class 4-A paid tribute to
 Quaid-e-Azam in the morning assembly through songs, messages and roleplay.",26/09/2016,1,11,0,0,1,0,0
Beaconhouse PWD - Extension Branch,"M.A Jinnah was a great barrister and an advocate. He had a remarkable ability of making the most complex facts look simple.
Students of 6-b did a role play on one of the lawsuits of Mr.Jinnah to show his great knowledge and wisdom as a barrister.",26/09/2016,1,10,0,0,2,0,0
Beaconhouse PWD - Extension Branch,'Crazy Hair Day' at a glance,26/09/2016,3,18,0,0,5,0,0
Beaconhouse PWD - Extension Branch,,25/09/2016,1,9,0,0,2,0,0
Beaconhouse PWD - Extension Branch,,25/09/2016,0,12,0,0,1,0,0
Beaconhouse PWD - Extension Branch,Few more clicks,24/09/2016,0,6,0,0,0,0,0
Beaconhouse PWD - Extension Branch,,23/09/2016,2,13,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more glimpses,23/09/2016,0,16,0,0,0,0,0
Beaconhouse PWD - Extension Branch,Few more shots,23/09/2016,1,7,0,0,0,0,0
